"timestamp","id","type","alarm_status","cpu_usage","memory_usage","latency_avg","packet_loss_rate","is_overloaded"
"2025-06-30T08:08:11.050Z","AMF_004","Node","GREEN",30.34,28.2,13.83,1.53,false
"2025-06-30T08:08:11.050Z","gNB_001","Node","RED",44.01,35.44,54.12,3.24,false
"2025-06-30T08:08:11.050Z","gNB_012","Node","GREEN",40.76,20.88,24.34,1.36,false
"2025-06-30T08:08:11.050Z","gNB_002","Node","YELLOW",45.24,61.17,26.36,1.76,false
"2025-06-30T08:08:11.050Z","FIREWALL_001","Node","YELLOW",30.15,65.2,37.17,2.1,false
"2025-06-30T08:08:11.050Z","AMF_002","Node","GREEN",29.49,69.35,20.08,1.64,false
"2025-06-30T08:08:11.050Z","gNB_003","Node","YELLOW",37.52,43.88,26.61,1.76,false
"2025-06-30T08:08:11.050Z","gNB_004","Node","GREEN",42.82,24.52,14.63,1.27,false
"2025-06-30T08:08:11.050Z","FIREWALL_005","Node","YELLOW",41.65,41.06,26.6,2.15,false
"2025-06-30T08:08:11.050Z","gNB_005","Node","YELLOW",48.07,64.39,29.42,2.43,false
"2025-06-30T08:08:11.050Z","AMF_001","Node","GREEN",61.8,63.75,19.6,1.1,false
"2025-06-30T08:08:11.050Z","MONITOR_004","Node","GREEN",41.47,62.96,23.7,1.56,false
"2025-06-30T08:08:11.050Z","gNB_009","Node","YELLOW",41.48,31.26,27.89,2.37,false
"2025-06-30T08:08:11.050Z","gNB_006","Node","GREEN",51.85,60.93,12.7,1.33,false
"2025-06-30T08:08:11.050Z","gNB_007","Node","GREEN",44.07,32.53,14.45,1.64,false
"2025-06-30T08:08:11.050Z","UPF_001","Node","YELLOW",51.58,66.73,28.91,2.28,false
"2025-06-30T08:08:11.050Z","gNB_008","Node","GREEN",38.99,67.74,17.48,1.82,false
"2025-06-30T08:08:11.050Z","MONITOR_003","Node","GREEN",41.77,27.22,17.26,1.49,false
"2025-06-30T08:08:11.050Z","EDGE_DC_004","Node","YELLOW",53.82,57.01,29.45,1.86,false
"2025-06-30T08:08:11.050Z","EDGE_DC_006","Node","GREEN",48.68,21.75,21.19,1.2,false
"2025-06-30T08:08:11.050Z","AMF_007","Node","GREEN",44.65,30.8,23.56,1.69,false
"2025-06-30T08:08:11.050Z","gNB_010","Node","YELLOW",68.39,42.56,27.2,2.3,false
"2025-06-30T08:08:11.050Z","gNB_013","Node","GREEN",48.38,62.18,22.36,1.34,false
"2025-06-30T08:08:11.050Z","SMF_003","Node","GREEN",61.15,40.1,12.57,0.77,false
