"timestamp","id","type","alarm_status","cpu_usage","memory_usage","latency_avg","packet_loss_rate","is_overloaded"
"2025-06-29T20:56:10.452Z","AMF_004","Node","GREEN",8.32,41.56,14.3,1.28,false
"2025-06-29T20:56:10.452Z","gNB_001","Node","YELLOW",86.85,71.1,10.37,0.7,false
"2025-06-29T20:56:10.452Z","gNB_012","Node","RED",92.28,51.73,24.53,2.07,true
"2025-06-29T20:56:10.452Z","gNB_002","Node","GREEN",7.67,29.87,19.33,1.2,false
"2025-06-29T20:56:10.452Z","FIREWALL_001","Node","RED",91.14,32.82,26.08,2.3,true
"2025-06-29T20:56:10.452Z","AMF_002","Node","YELLOW",82.94,55.75,29.64,2.29,false
"2025-06-29T20:56:10.452Z","gNB_003","Node","YELLOW",84.9,33.78,10.72,1.33,false
"2025-06-29T20:56:10.452Z","gNB_004","Node","GREEN",36.45,75.61,17.42,1.14,false
"2025-06-29T20:56:10.452Z","FIREWALL_005","Node","GREEN",58.17,40.29,17.82,1.43,false
"2025-06-29T20:56:10.452Z","gNB_005","Node","YELLOW",35.55,56.46,28.43,1.46,false
"2025-06-29T20:56:10.452Z","AMF_001","Node","RED",92.28,49.72,19.61,1.44,true
"2025-06-29T20:56:10.452Z","MONITOR_004","Node","GREEN",6.41,67.04,11.13,0.59,false
"2025-06-29T20:56:10.452Z","gNB_009","Node","GREEN",47.24,62.67,11.12,1.18,false
"2025-06-29T20:56:10.452Z","gNB_006","Node","GREEN",47.64,24.35,11.41,0.74,false
"2025-06-29T20:56:10.452Z","gNB_007","Node","YELLOW",87.24,54.98,22.72,1.46,false
"2025-06-29T20:56:10.452Z","UPF_001","Node","GREEN",6.59,73.62,14.96,1.27,false
"2025-06-29T20:56:10.452Z","gNB_008","Node","RED",85.29,27.02,56.89,3.25,false
"2025-06-29T20:56:10.452Z","MONITOR_003","Node","GREEN",9.02,47.63,15.38,1.25,false
"2025-06-29T20:56:10.452Z","EDGE_DC_004","Node","GREEN",45.97,75.74,19.11,1.68,false
"2025-06-29T20:56:10.452Z","EDGE_DC_006","Node","YELLOW",7.04,56.82,44.55,2.81,false
"2025-06-29T20:56:10.452Z","AMF_007","Node","RED",90.36,37.96,11.38,1.02,true
"2025-06-29T20:56:10.452Z","gNB_010","Node","GREEN",10.31,32.4,12.87,0.76,false
