"timestamp","source","target","latency_ms","bandwidth_mbps","cpu_source","cpu_target","mem_source","mem_target","packet_loss_rate","alarm_status_source","alarm_status_target","latency_avg_source","latency_avg_target"
"2025-06-30T07:51:45.180Z","AMF_004","gNB_001",14,500,26.53,67.01,69.34,52.56,1.26,0,0,19.78,14.74
"2025-06-30T07:51:45.180Z","gNB_012","gNB_002",16,50,36.27,41.66,65.59,64.03,1.22,0,1,10.22,29.63
"2025-06-30T07:51:45.180Z","FIREWALL_001","gNB_002",23,200,23.31,41.66,47.22,64.03,1.54,0,1,12.8,29.63
"2025-06-30T07:51:45.180Z","FIREWALL_001","gNB_002",24,200,23.31,41.66,47.22,64.03,1.54,0,1,12.8,29.63
"2025-06-30T07:51:45.180Z","AMF_002","gNB_003",22,100,48.29,58.2,44.79,31.45,1.285,0,0,13.27,22
"2025-06-30T07:51:45.180Z","FIREWALL_001","gNB_004",16,1000,23.31,21.85,47.22,38.52,1.4,0,0,12.8,19.13
"2025-06-30T07:51:45.180Z","FIREWALL_005","gNB_004",16,200,50.06,21.85,27.99,38.52,1.03,0,0,13.07,19.13
"2025-06-30T07:51:45.180Z","gNB_002","gNB_005",26,50,41.66,20.67,64.03,20.13,1.67,1,0,29.63,16.34
"2025-06-30T07:51:45.180Z","AMF_001","gNB_005",19,50,24.62,20.67,20.36,20.13,1.58,1,0,27.05,16.34
"2025-06-30T07:51:45.180Z","MONITOR_004","gNB_005",14,200,54.7,20.67,36.06,20.13,1.73,0,0,17.01,16.34
"2025-06-30T07:51:45.180Z","gNB_009","gNB_006",18,200,32.6,36.08,30.13,24.38,1.405,0,0,20.7,16.12
"2025-06-30T07:51:45.180Z","gNB_006","gNB_007",20,100,36.08,18.57,24.38,39.93,1.29,0,0,16.12,17.94
"2025-06-30T07:51:45.180Z","UPF_001","gNB_008",26,500,19.6,57.99,55.95,47.58,1.48,1,0,27.4,23.89
"2025-06-30T07:51:45.180Z","MONITOR_003","gNB_008",24,500,43.13,57.99,58.3,47.58,1.775,0,0,24.89,23.89
"2025-06-30T07:51:45.180Z","gNB_012","gNB_009",11,500,36.27,32.6,65.59,30.13,1.125,0,0,10.22,20.7
"2025-06-30T07:51:45.180Z","EDGE_DC_004","gNB_009",47,1000,24.77,32.6,30.14,30.13,2.715,2,0,75.55,20.7
"2025-06-30T07:51:45.180Z","EDGE_DC_006","gNB_009",22,500,29.4,32.6,29.47,30.13,1.44,1,0,25.33,20.7
