"timestamp","id","type","alarm_status","cpu_usage","memory_usage","latency_avg","packet_loss_rate","is_overloaded"
"2025-06-29T20:53:55.431Z","AMF_004","Node","GREEN",26.24,46.16,21.5,2.04,false
"2025-06-29T20:53:55.431Z","gNB_001","Node","YELLOW",50.59,62.08,44.8,3.07,false
"2025-06-29T20:53:55.431Z","gNB_012","Node","YELLOW",61.78,50.15,27.03,1.83,false
"2025-06-29T20:53:55.431Z","gNB_002","Node","GREEN",27.75,27.57,19.91,1.66,false
"2025-06-29T20:53:55.431Z","FIREWALL_001","Node","GREEN",26.87,33.71,20.68,1.81,false
"2025-06-29T20:53:55.431Z","AMF_002","Node","GREEN",45.67,55.53,19.57,1.66,false
"2025-06-29T20:53:55.431Z","gNB_003","Node","YELLOW",56.72,30.67,26.29,1.34,false
"2025-06-29T20:53:55.431Z","gNB_004","Node","YELLOW",29.59,67.2,28.92,1.76,false
"2025-06-29T20:53:55.431Z","FIREWALL_005","Node","GREEN",66.05,33.83,12.56,1.32,false
"2025-06-29T20:53:55.431Z","gNB_005","Node","GREEN",31.37,54.16,12.74,1.54,false
"2025-06-29T20:53:55.431Z","AMF_001","Node","GREEN",64.53,50.97,21.42,1.95,false
"2025-06-29T20:53:55.431Z","MONITOR_004","Node","YELLOW",54.14,66.12,26.24,2.14,false
"2025-06-29T20:53:55.431Z","gNB_009","Node","GREEN",43.06,56.22,10.37,1,false
"2025-06-29T20:53:55.431Z","gNB_006","Node","GREEN",59.54,25.55,23.96,1.2,false
"2025-06-29T20:53:55.431Z","gNB_007","Node","GREEN",64.61,49.55,20.65,1.43,false
"2025-06-29T20:53:55.431Z","UPF_001","Node","GREEN",28.33,70.02,17.86,0.96,false
"2025-06-29T20:53:55.431Z","gNB_008","Node","GREEN",55.5,37.77,23.86,1.23,false
"2025-06-29T20:53:55.431Z","MONITOR_003","Node","YELLOW",21.36,52.54,27.67,2.38,false
"2025-06-29T20:53:55.431Z","EDGE_DC_004","Node","YELLOW",51.17,68.5,25.2,1.77,false
