"timestamp","source","target","latency_ms","bandwidth_mbps","cpu_source","cpu_target","mem_source","mem_target","packet_loss_rate","alarm_status_source","alarm_status_target","latency_avg_source","latency_avg_target"
"2025-06-29T21:03:54.642Z","AMF_004","gNB_001",26,500,0.71,62.65,54.08,64.11,2.15,0,1,24.91,27.79
"2025-06-29T21:03:54.642Z","gNB_012","gNB_002",27,500,0,0,62.71,26,1.87,0,0,23.33,24.84
"2025-06-29T21:03:54.642Z","FIREWALL_001","gNB_002",16,1000,9.65,0,17.84,26,1.435,0,0,14.5,24.84
"2025-06-29T21:03:54.642Z","FIREWALL_001","gNB_002",17,50,9.65,0,17.84,26,1.435,0,0,14.5,24.84
"2025-06-29T21:03:54.642Z","AMF_002","gNB_003",29,500,61.56,66.73,29.53,60.14,1.395,1,1,27.64,25.59
"2025-06-29T21:03:54.642Z","FIREWALL_001","gNB_004",16,500,9.65,12.44,17.84,65.39,1.165,0,0,14.5,16.98
"2025-06-29T21:03:54.642Z","FIREWALL_005","gNB_004",12,50,0,12.44,41.02,65.39,1.22,0,0,10.28,16.98
"2025-06-29T21:03:54.642Z","gNB_002","gNB_005",26,1000,0,75.01,26,41.59,1.73,0,1,24.84,23.17
"2025-06-29T21:03:54.642Z","AMF_001","gNB_005",19,100,2.37,75.01,34.25,41.59,1.075,0,1,12.17,23.17
"2025-06-29T21:03:54.642Z","MONITOR_004","gNB_005",20,50,17.83,75.01,40.23,41.59,1.4649999999999999,1,1,27.39,23.17
"2025-06-29T21:03:54.642Z","gNB_009","gNB_006",10,1000,1.84,74.78,54.12,46.29,1.415,0,1,14.91,11.33
"2025-06-29T21:03:54.642Z","gNB_006","gNB_007",16,1000,74.78,74.78,46.29,22.97,1.505,1,1,11.33,19.6
"2025-06-29T21:03:54.642Z","UPF_001","gNB_008",20,100,25.09,0,34.78,23.69,1.8399999999999999,1,0,25.07,21.89
"2025-06-29T21:03:54.642Z","MONITOR_003","gNB_008",21,100,20.21,0,27.54,23.69,1.7650000000000001,1,0,27.87,21.89
"2025-06-29T21:03:54.642Z","gNB_012","gNB_009",18,500,0,1.84,62.71,54.12,1.5350000000000001,0,0,23.33,14.91
"2025-06-29T21:03:54.642Z","EDGE_DC_004","gNB_009",19,100,36.82,1.84,64.36,54.12,1.26,0,0,24.05,14.91
"2025-06-29T21:03:54.642Z","EDGE_DC_006","gNB_009",7,100,0,1.84,28.14,54.12,1.315,0,0,10.21,14.91
"2025-06-29T21:03:54.642Z","FIREWALL_005","gNB_009",11,200,0,1.84,41.02,54.12,1.155,0,0,10.28,14.91
"2025-06-29T21:03:54.642Z","FIREWALL_005","gNB_009",11,200,0,1.84,41.02,54.12,1.155,0,0,10.28,14.91
"2025-06-29T21:03:54.642Z","AMF_007","gNB_010",26,100,0,0,46.63,30.9,1.875,1,1,25.75,25.04
"2025-06-29T21:03:54.642Z","gNB_013","gNB_012",16,500,45.13,0,21.2,62.71,1.4,0,0,10.95,23.33
"2025-06-29T21:03:54.642Z","SMF_003","gNB_012",17,500,0,0,45.29,62.71,1.48,0,0,19.82,23.33
"2025-06-29T21:03:54.642Z","CORE_DC_003","gNB_012",26,50,11.34,0,24.58,62.71,1.5899999999999999,1,0,26.49,23.33
"2025-06-29T21:03:54.642Z","gNB_009","gNB_013",10,50,1.84,45.13,54.12,21.2,1.155,0,0,14.91,10.95
"2025-06-29T21:03:54.642Z","gNB_013","gNB_014",10,50,45.13,60.02,21.2,60.29,1.075,0,0,10.95,14.7
"2025-06-29T21:03:54.642Z","UPF_010","gNB_014",16,50,14.67,60.02,39.28,60.29,1.265,0,0,17.02,14.7
"2025-06-29T21:03:54.642Z","gNB_002","gNB_015",22,50,0,76.16,26,59.69,2.075,0,1,24.84,26.26
"2025-06-29T21:03:54.642Z","gNB_009","gNB_015",16,100,1.84,76.16,54.12,59.69,1.74,0,1,14.91,26.26
"2025-06-29T21:03:54.642Z","gNB_013","gNB_015",21,200,45.13,76.16,21.2,59.69,1.605,0,1,10.95,26.26
"2025-06-29T21:03:54.642Z","gNB_017","gNB_015",24,1000,59.71,76.16,42.28,59.69,1.935,0,1,16.77,26.26
"2025-06-29T21:03:54.642Z","MONITOR_004","gNB_015",25,1000,17.83,76.16,40.23,59.69,1.81,1,1,27.39,26.26
"2025-06-29T21:03:54.642Z","AMF_003","gNB_016",23,1000,19.55,0,17.23,16.37,1.725,1,0,29.95,18.54
"2025-06-29T21:03:54.642Z","AMF_008","gNB_016",26,100,1.81,0,35,16.37,1.295,1,0,25.03,18.54
"2025-06-29T21:03:54.642Z","SMF_003","gNB_016",19,1000,0,0,45.29,16.37,1.0899999999999999,0,0,19.82,18.54
"2025-06-29T21:03:54.642Z","gNB_001","gNB_018",26,1000,62.65,73.63,64.11,48.68,2.235,1,1,27.79,25.77
"2025-06-29T21:03:54.642Z","gNB_016","gNB_018",22,50,0,73.63,16.37,48.68,1.565,0,1,18.54,25.77
"2025-06-29T21:03:54.642Z","UPF_003","gNB_018",18,1000,56.28,73.63,69.67,48.68,1.5499999999999998,0,1,16.48,25.77
"2025-06-29T21:03:54.642Z","AMF_001","gNB_018",15,1000,2.37,73.63,34.25,48.68,1.39,0,1,12.17,25.77
"2025-06-29T21:03:54.642Z","SMF_002","gNB_018",18,100,21.85,73.63,47.19,48.68,1.64,0,1,12.44,25.77
"2025-06-29T21:03:54.642Z","gNB_020","gNB_019",27,200,76.16,1.81,75.94,23.29,2.02,1,1,27.64,26.96
"2025-06-29T21:03:54.642Z","gNB_009","gNB_020",23,100,1.84,76.16,54.12,75.94,1.75,0,1,14.91,27.64
"2025-06-29T21:03:54.642Z","gNB_015","gNB_020",30,200,76.16,76.16,59.69,75.94,2.2,1,1,26.26,27.64
"2025-06-29T21:03:54.642Z","UPF_002","gNB_020",25,50,12.35,76.16,22.11,75.94,2.11,1,1,26.97,27.64
"2025-06-29T21:03:54.642Z","AMF_002","gNB_020",23,100,61.56,76.16,29.53,75.94,1.815,1,1,27.64,27.64
"2025-06-29T21:03:54.642Z","EDGE_DC_003","gNB_020",37,500,0,76.16,40.58,75.94,2.5549999999999997,1,1,39,27.64
"2025-06-29T21:03:54.642Z","EDGE_DC_004","gNB_020",25,100,36.82,76.16,64.36,75.94,1.72,0,1,24.05,27.64
"2025-06-29T21:03:54.642Z","FIREWALL_001","gNB_020",17,50,9.65,76.16,17.84,75.94,1.56,0,1,14.5,27.64
"2025-06-29T21:03:54.642Z","gNB_006","UPF_001",17,1000,74.78,25.09,46.29,34.78,1.7149999999999999,1,1,11.33,25.07
"2025-06-29T21:03:54.642Z","EDGE_DC_003","UPF_002",37,100,0,12.35,40.58,22.11,2.455,1,1,39,26.97
"2025-06-29T21:03:54.642Z","gNB_002","UPF_003",25,50,0,56.28,26,69.67,1.4649999999999999,0,0,24.84,16.48
"2025-06-29T21:03:54.642Z","gNB_003","UPF_003",17,500,66.73,56.28,60.14,69.67,1.17,1,0,25.59,16.48
"2025-06-29T21:03:54.642Z","EDGE_DC_005","UPF_003",20,100,10.05,56.28,61.68,69.67,1.145,0,0,20.38,16.48
"2025-06-29T21:03:54.642Z","MONITOR_002","UPF_004",35,100,0,75.01,50.58,76.87,2.49,2,1,50.04,23.88
"2025-06-29T21:03:54.642Z","UPF_008","UPF_005",19,1000,0,3.36,13.11,41.8,1.345,1,0,26.15,13.68
"2025-06-29T21:03:54.642Z","AMF_004","UPF_005",14,50,0.71,3.36,54.08,41.8,1.6,0,0,24.91,13.68
"2025-06-29T21:03:54.642Z","gNB_007","UPF_006",27,100,74.78,67.89,22.97,20.65,1.67,1,1,19.6,25.33
"2025-06-29T21:03:54.642Z","AMF_007","UPF_006",25,100,0,67.89,46.63,20.65,2.065,1,1,25.75,25.33
"2025-06-29T21:03:54.642Z","SMF_006","UPF_006",15,1000,40.6,67.89,23,20.65,1.21,0,1,10.48,25.33
"2025-06-29T21:03:54.642Z","gNB_012","UPF_008",23,200,0,0,62.71,13.11,1.615,0,1,23.33,26.15
"2025-06-29T21:03:54.642Z","UPF_004","UPF_008",27,1000,75.01,0,76.87,13.11,1.665,1,1,23.88,26.15
"2025-06-29T21:03:54.642Z","SMF_007","UPF_008",19,50,75.7,0,59.11,13.11,1.115,1,1,14.26,26.15
"2025-06-29T21:03:54.642Z","gNB_017","UPF_009",20,1000,59.71,0,42.28,37.62,1.63,0,0,16.77,20.89
"2025-06-29T21:03:54.642Z","UPF_010","UPF_009",23,50,14.67,0,39.28,37.62,1.49,0,0,17.02,20.89
"2025-06-29T21:03:54.642Z","SMF_007","UPF_009",15,50,75.7,0,59.11,37.62,1.1800000000000002,1,0,14.26,20.89
"2025-06-29T21:03:54.642Z","EDGE_DC_006","UPF_009",18,200,0,0,28.14,37.62,1.46,0,0,10.21,20.89
"2025-06-29T21:03:54.642Z","FIREWALL_005","UPF_009",20,200,0,0,41.02,37.62,1.3,0,0,10.28,20.89
"2025-06-29T21:03:54.642Z","UPF_007","UPF_010",14,1000,18.2,14.67,48.52,39.28,1.1199999999999999,0,0,12.33,17.02
"2025-06-29T21:03:54.642Z","MONITOR_004","UPF_010",24,500,17.83,14.67,40.23,39.28,1.415,1,0,27.39,17.02
"2025-06-29T21:03:54.642Z","AMF_008","AMF_001",22,200,1.81,2.37,35,34.25,1.12,1,0,25.03,12.17
"2025-06-29T21:03:54.642Z","gNB_019","AMF_002",29,200,1.81,61.56,23.29,29.53,1.625,1,1,26.96,27.64
"2025-06-29T21:03:54.642Z","UPF_003","AMF_002",17,100,56.28,61.56,69.67,29.53,1.1949999999999998,0,1,16.48,27.64
"2025-06-29T21:03:54.642Z","UPF_009","AMF_002",26,500,0,61.56,37.62,29.53,1.5,0,1,20.89,27.64
"2025-06-29T21:03:54.642Z","FIREWALL_005","AMF_002",23,500,0,61.56,41.02,29.53,1.22,0,1,10.28,27.64
"2025-06-29T21:03:54.642Z","UPF_008","AMF_003",23,500,0,19.55,13.11,17.23,1.9500000000000002,1,1,26.15,29.95
"2025-06-29T21:03:54.642Z","gNB_005","AMF_004",26,50,75.01,0.71,41.59,54.08,1.73,1,0,23.17,24.91
"2025-06-29T21:03:54.642Z","AMF_007","AMF_004",28,500,0,0.71,46.63,54.08,2.11,1,0,25.75,24.91
"2025-06-29T21:03:54.642Z","CORE_DC_003","AMF_004",26,100,11.34,0.71,24.58,54.08,1.68,1,0,26.49,24.91
"2025-06-29T21:03:54.642Z","FIREWALL_001","AMF_005",20,1000,9.65,0,17.84,64.74,0.99,0,0,14.5,20.48
"2025-06-29T21:03:54.642Z","CORE_DC_001","AMF_006",25,1000,71.31,56.77,40.05,46.34,1.87,1,0,27.22,14.67
"2025-06-29T21:03:54.642Z","CORE_DC_003","AMF_006",24,100,11.34,56.77,24.58,46.34,1.395,1,0,26.49,14.67
