"timestamp","source","target","latency_ms","bandwidth_mbps","cpu_source","cpu_target","mem_source","mem_target","packet_loss_rate","alarm_status_source","alarm_status_target","latency_avg_source","latency_avg_target"
"2025-06-29T21:02:47.060Z","AMF_004","gNB_001",17,1000,13.44,62.14,53.43,63.11,1.455,0,0,18.03,15.76
"2025-06-29T21:02:47.060Z","gNB_012","gNB_002",31,1000,21.85,6.97,60.73,22.08,2.1100000000000003,0,1,16.56,44.01
"2025-06-29T21:02:47.060Z","FIREWALL_001","gNB_002",34,200,25.22,6.97,20.45,22.08,2.38,1,1,27.89,44.01
"2025-06-29T21:02:47.060Z","FIREWALL_001","gNB_002",35,50,25.22,6.97,20.45,22.08,2.38,1,1,27.89,44.01
"2025-06-29T21:02:47.060Z","AMF_002","gNB_003",23,50,48.99,57.51,31.62,59.86,1.615,0,1,10.05,27.89
"2025-06-29T21:02:47.060Z","FIREWALL_001","gNB_004",36,500,25.22,34.04,20.45,63.19,2.09,1,1,27.89,38.78
"2025-06-29T21:02:47.060Z","FIREWALL_005","gNB_004",26,1000,14.22,34.04,33.75,63.19,1.56,0,1,10.42,38.78
"2025-06-29T21:02:47.060Z","gNB_002","gNB_005",30,50,6.97,76.19,22.08,32.36,2.1500000000000004,1,1,44.01,21.32
"2025-06-29T21:02:47.060Z","AMF_001","gNB_005",27,100,13.92,76.19,28.71,32.36,1.845,1,1,29.33,21.32
"2025-06-29T21:02:47.060Z","MONITOR_004","gNB_005",19,500,22.68,76.19,33.71,32.36,1.59,0,1,22.85,21.32
"2025-06-29T21:02:47.060Z","gNB_009","gNB_006",20,50,16.07,71.42,55.22,52.29,1.52,0,1,22.28,13.46
"2025-06-29T21:02:47.060Z","gNB_006","gNB_007",19,50,71.42,58.96,52.29,27.64,1.405,1,0,13.46,23.76
"2025-06-29T21:02:47.060Z","UPF_001","gNB_008",24,1000,28.6,9.69,36.61,30,1.52,0,0,18.62,21.94
"2025-06-29T21:02:47.060Z","MONITOR_003","gNB_008",24,1000,29.08,9.69,26.2,30,1.815,0,0,21.56,21.94
"2025-06-29T21:02:47.060Z","gNB_012","gNB_009",22,1000,21.85,16.07,60.73,55.22,1.5150000000000001,0,0,16.56,22.28
"2025-06-29T21:02:47.060Z","EDGE_DC_004","gNB_009",25,500,28.27,16.07,68.83,55.22,1.585,0,0,21.1,22.28
"2025-06-29T21:02:47.060Z","EDGE_DC_006","gNB_009",22,1000,0,16.07,30.95,55.22,1.685,1,0,28.56,22.28
"2025-06-29T21:02:47.060Z","FIREWALL_005","gNB_009",11,1000,14.22,16.07,33.75,55.22,1.255,0,0,10.42,22.28
"2025-06-29T21:02:47.060Z","FIREWALL_005","gNB_009",20,200,14.22,16.07,33.75,55.22,1.255,0,0,10.42,22.28
"2025-06-29T21:02:47.060Z","AMF_007","gNB_010",24,200,0,0,51.1,23.62,1.88,0,0,24.36,22.93
"2025-06-29T21:02:47.060Z","gNB_013","gNB_012",47,500,46.63,21.85,22.64,60.73,3.0199999999999996,2,0,70.73,16.56
"2025-06-29T21:02:47.060Z","SMF_003","gNB_012",11,200,0,21.85,48.71,60.73,1.295,0,0,15.61,16.56
"2025-06-29T21:02:47.060Z","CORE_DC_003","gNB_012",19,50,36.29,21.85,26.28,60.73,1.33,0,0,20.65,16.56
"2025-06-29T21:02:47.060Z","gNB_009","gNB_013",44,50,16.07,46.63,55.22,22.64,3.0149999999999997,0,2,22.28,70.73
"2025-06-29T21:02:47.060Z","gNB_013","gNB_014",62,50,46.63,51.47,22.64,59.79,3.7399999999999998,2,2,70.73,54.64
"2025-06-29T21:02:47.060Z","UPF_010","gNB_014",40,500,23.54,51.47,50.67,59.79,2.19,0,2,17.76,54.64
"2025-06-29T21:02:47.060Z","gNB_002","gNB_015",29,100,6.97,83.33,22.08,55.96,1.955,1,1,44.01,11.96
"2025-06-29T21:02:47.060Z","gNB_009","gNB_015",16,50,16.07,83.33,55.22,55.96,1.3599999999999999,0,1,22.28,11.96
"2025-06-29T21:02:47.060Z","gNB_013","gNB_015",37,500,46.63,83.33,22.64,55.96,2.8649999999999998,2,1,70.73,11.96
"2025-06-29T21:02:47.060Z","gNB_017","gNB_015",35,200,59.2,83.33,53.17,55.96,2.335,2,1,58.65,11.96
"2025-06-29T21:02:47.060Z","MONITOR_004","gNB_015",19,50,22.68,83.33,33.71,55.96,1.395,0,1,22.85,11.96
"2025-06-29T21:02:47.060Z","AMF_003","gNB_016",19,1000,21.05,0,20.98,26.68,1.7999999999999998,1,0,27.38,14.37
"2025-06-29T21:02:47.060Z","AMF_008","gNB_016",22,500,13.45,0,30.49,26.68,1.73,0,0,24.43,14.37
"2025-06-29T21:02:47.060Z","SMF_003","gNB_016",11,500,0,0,48.71,26.68,1.31,0,0,15.61,14.37
"2025-06-29T21:02:47.060Z","gNB_001","gNB_018",16,200,62.14,62.06,63.11,50.94,1.725,0,0,15.76,18.78
"2025-06-29T21:02:47.060Z","gNB_016","gNB_018",18,50,0,62.06,26.68,50.94,1.635,0,0,14.37,18.78
"2025-06-29T21:02:47.060Z","UPF_003","gNB_018",16,100,55.1,62.06,73.5,50.94,1.5899999999999999,0,0,20.34,18.78
"2025-06-29T21:02:47.060Z","AMF_001","gNB_018",25,100,13.92,62.06,28.71,50.94,1.9049999999999998,1,0,29.33,18.78
"2025-06-29T21:02:47.060Z","SMF_002","gNB_018",14,500,22.01,62.06,51.93,50.94,1.365,0,0,13.29,18.78
"2025-06-29T21:02:47.060Z","gNB_020","gNB_019",16,500,84,13.45,71.93,23.39,1.6949999999999998,1,0,17.9,23.59
"2025-06-29T21:02:47.060Z","gNB_009","gNB_020",17,1000,16.07,84,55.22,71.93,1.4449999999999998,0,1,22.28,17.9
"2025-06-29T21:02:47.060Z","gNB_015","gNB_020",13,200,83.33,84,55.96,71.93,1.295,1,1,11.96,17.9
"2025-06-29T21:02:47.060Z","UPF_002","gNB_020",13,100,33.28,84,21.74,71.93,1.5,0,1,13.52,17.9
"2025-06-29T21:02:47.060Z","AMF_002","gNB_020",18,200,48.99,84,31.62,71.93,1.255,0,1,10.05,17.9
"2025-06-29T21:02:47.060Z","EDGE_DC_003","gNB_020",23,500,9.34,84,40.56,71.93,1.54,1,1,25.79,17.9
"2025-06-29T21:02:47.060Z","EDGE_DC_004","gNB_020",15,100,28.27,84,68.83,71.93,1.52,0,1,21.1,17.9
"2025-06-29T21:02:47.060Z","FIREWALL_001","gNB_020",23,50,25.22,84,20.45,71.93,1.72,1,1,27.89,17.9
"2025-06-29T21:02:47.060Z","gNB_006","UPF_001",17,500,71.42,28.6,52.29,36.61,1.51,1,0,13.46,18.62
"2025-06-29T21:02:47.060Z","EDGE_DC_003","UPF_002",21,100,9.34,33.28,40.56,21.74,1.6600000000000001,1,0,25.79,13.52
"2025-06-29T21:02:47.060Z","gNB_002","UPF_003",34,1000,6.97,55.1,22.08,73.5,2.08,1,0,44.01,20.34
"2025-06-29T21:02:47.060Z","gNB_003","UPF_003",26,200,57.51,55.1,59.86,73.5,1.78,1,0,27.89,20.34
"2025-06-29T21:02:47.060Z","EDGE_DC_005","UPF_003",24,50,30.98,55.1,58.79,73.5,1.81,1,0,28.59,20.34
"2025-06-29T21:02:47.060Z","MONITOR_002","UPF_004",17,200,21.32,73.57,52.1,65.16,1.365,1,1,29.03,13.49
"2025-06-29T21:02:47.060Z","UPF_008","UPF_005",14,500,0,18.93,17.69,39.77,1.09,0,0,16.98,13.89
"2025-06-29T21:02:47.060Z","AMF_004","UPF_005",12,100,13.44,18.93,53.43,39.77,1,0,0,18.03,13.89
"2025-06-29T21:02:47.060Z","gNB_007","UPF_006",29,1000,58.96,60.01,27.64,20.98,1.345,0,1,23.76,26.26
"2025-06-29T21:02:47.060Z","AMF_007","UPF_006",26,100,0,60.01,51.1,20.98,1.725,0,1,24.36,26.26
"2025-06-29T21:02:47.060Z","SMF_006","UPF_006",25,200,31.38,60.01,24.33,20.98,1.8250000000000002,1,1,29.28,26.26
"2025-06-29T21:02:47.060Z","gNB_012","UPF_008",14,200,21.85,0,60.73,17.69,1.44,0,0,16.56,16.98
"2025-06-29T21:02:47.060Z","UPF_004","UPF_008",14,500,73.57,0,65.16,17.69,1.0550000000000002,1,0,13.49,16.98
"2025-06-29T21:02:47.060Z","SMF_007","UPF_008",13,50,79.1,0,57.72,17.69,1.155,1,0,18.18,16.98
"2025-06-29T21:02:47.060Z","gNB_017","UPF_009",44,100,59.2,10.52,53.17,31.35,2.5,2,1,58.65,29.11
"2025-06-29T21:02:47.060Z","UPF_010","UPF_009",27,50,23.54,10.52,50.67,31.35,1.48,0,1,17.76,29.11
"2025-06-29T21:02:47.060Z","SMF_007","UPF_009",28,200,79.1,10.52,57.72,31.35,1.245,1,1,18.18,29.11
"2025-06-29T21:02:47.060Z","EDGE_DC_006","UPF_009",27,100,0,10.52,30.95,31.35,1.7000000000000002,1,1,28.56,29.11
"2025-06-29T21:02:47.060Z","FIREWALL_005","UPF_009",16,500,14.22,10.52,33.75,31.35,1.27,0,1,10.42,29.11
"2025-06-29T21:02:47.060Z","UPF_007","UPF_010",19,200,26.4,23.54,52.55,50.67,1.565,1,0,25.23,17.76
"2025-06-29T21:02:47.060Z","MONITOR_004","UPF_010",23,1000,22.68,23.54,33.71,50.67,1.5,0,0,22.85,17.76
"2025-06-29T21:02:47.060Z","AMF_008","AMF_001",28,1000,13.45,13.92,30.49,28.71,2,0,1,24.43,29.33
"2025-06-29T21:02:47.060Z","gNB_019","AMF_002",15,50,13.45,48.99,23.39,31.62,1.5699999999999998,0,0,23.59,10.05
"2025-06-29T21:02:47.060Z","UPF_003","AMF_002",12,50,55.1,48.99,73.5,31.62,1.295,0,0,20.34,10.05
"2025-06-29T21:02:47.060Z","UPF_009","AMF_002",24,50,10.52,48.99,31.35,31.62,1.335,1,0,29.11,10.05
"2025-06-29T21:02:47.060Z","FIREWALL_005","AMF_002",13,50,14.22,48.99,33.75,31.62,1.065,0,0,10.42,10.05
"2025-06-29T21:02:47.060Z","UPF_008","AMF_003",21,1000,0,21.05,17.69,20.98,1.705,0,1,16.98,27.38
"2025-06-29T21:02:47.060Z","gNB_005","AMF_004",21,50,76.19,13.44,32.36,53.43,1.3900000000000001,1,0,21.32,18.03
"2025-06-29T21:02:47.060Z","AMF_007","AMF_004",23,1000,0,13.44,51.1,53.43,1.6099999999999999,0,0,24.36,18.03
"2025-06-29T21:02:47.060Z","CORE_DC_003","AMF_004",16,1000,36.29,13.44,26.28,53.43,1.16,0,0,20.65,18.03
"2025-06-29T21:02:47.060Z","FIREWALL_001","AMF_005",21,200,25.22,8.34,20.45,68.35,1.58,1,0,27.89,17.52
"2025-06-29T21:02:47.060Z","CORE_DC_001","AMF_006",23,100,70.38,39.51,41.87,42.64,1.315,1,0,18.92,22.76
"2025-06-29T21:02:47.060Z","CORE_DC_003","AMF_006",25,500,36.29,39.51,26.28,42.64,1.345,0,0,20.65,22.76
"2025-06-29T21:02:47.060Z","CORE_DC_004","AMF_006",16,200,61.52,39.51,38.12,42.64,1.5,0,0,11.75,22.76
"2025-06-29T21:02:47.060Z","gNB_006","AMF_008",16,50,71.42,13.45,52.29,30.49,1.72,1,0,13.46,24.43
"2025-06-29T21:02:47.060Z","gNB_011","AMF_008",26,1000,47.83,13.45,55.25,30.49,1.68,0,0,22.52,24.43
"2025-06-29T21:02:47.060Z","gNB_015","AMF_008",21,1000,83.33,13.45,55.96,30.49,1.56,1,0,11.96,24.43
"2025-06-29T21:02:47.060Z","gNB_015","SMF_001",13,1000,83.33,36.71,55.96,48.74,1.1400000000000001,1,0,11.96,17.5
"2025-06-29T21:02:47.060Z","gNB_015","SMF_001",13,200,83.33,36.71,55.96,48.74,1.1400000000000001,1,0,11.96,17.5
"2025-06-29T21:02:47.060Z","SMF_007","SMF_001",20,100,79.1,36.71,57.72,48.74,1.01,1,0,18.18,17.5
"2025-06-29T21:02:47.060Z","CORE_DC_004","SMF_001",10,200,61.52,36.71,38.12,48.74,1.26,0,0,11.75,17.5
