"timestamp","id","type","alarm_status","cpu_usage","memory_usage","latency_avg","packet_loss_rate","is_overloaded"
"2025-06-29T20:55:02.960Z","AMF_004","Node","GREEN",7.05,44.14,14.54,1.01,false
"2025-06-29T20:55:02.960Z","gNB_001","Node","YELLOW",72.94,67.69,27.67,1.99,false
"2025-06-29T20:55:02.960Z","gNB_012","Node","YELLOW",78.7,55.4,15.2,1.16,false
"2025-06-29T20:55:02.960Z","gNB_002","Node","GREEN",3.87,25.26,11.25,1.06,false
"2025-06-29T20:55:02.960Z","FIREWALL_001","Node","GREEN",56.59,30.8,24.64,1.27,false
"2025-06-29T20:55:02.960Z","AMF_002","Node","GREEN",61.32,54.86,20.79,1.5,false
"2025-06-29T20:55:02.960Z","gNB_003","Node","YELLOW",72.74,31.72,24.17,2.09,false
"2025-06-29T20:55:02.960Z","gNB_004","Node","YELLOW",27.82,73.48,29.88,1.91,false
"2025-06-29T20:55:02.960Z","FIREWALL_005","Node","RED",56.91,38.25,63.39,4.05,false
"2025-06-29T20:55:02.960Z","gNB_005","Node","GREEN",28.26,53.35,20.52,1.17,false
"2025-06-29T20:55:02.960Z","AMF_001","Node","YELLOW",78.7,49.14,39.57,2.61,false
"2025-06-29T20:55:02.960Z","MONITOR_004","Node","GREEN",20.88,68.89,17.31,1.11,false
"2025-06-29T20:55:02.960Z","gNB_009","Node","GREEN",39.95,55.9,10.76,0.88,false
"2025-06-29T20:55:02.960Z","gNB_006","Node","GREEN",48.39,29.96,13.77,0.89,false
"2025-06-29T20:55:02.960Z","gNB_007","Node","YELLOW",74.66,48.15,27.7,1.75,false
"2025-06-29T20:55:02.960Z","UPF_001","Node","GREEN",0.14,71.17,23.68,1.38,false
"2025-06-29T20:55:02.960Z","gNB_008","Node","YELLOW",73.06,34.27,23,1.99,false
"2025-06-29T20:55:02.960Z","MONITOR_003","Node","GREEN",6.86,47.8,12.45,1.12,false
"2025-06-29T20:55:02.960Z","EDGE_DC_004","Node","GREEN",43.37,71.31,24.12,1.31,false
"2025-06-29T20:55:02.960Z","EDGE_DC_006","Node","GREEN",0.19,52.62,19.43,1.13,false
"2025-06-29T20:55:02.960Z","AMF_007","Node","GREEN",52.58,31.57,11.99,1.02,false
"2025-06-29T20:55:02.960Z","gNB_010","Node","GREEN",33.17,34.91,11.85,0.61,false
"2025-06-29T20:55:02.960Z","gNB_013","Node","YELLOW",63.32,59.02,28.25,2.17,false
"2025-06-29T20:55:02.960Z","SMF_003","Node","GREEN",30.34,52.88,14.02,1.04,false
"2025-06-29T20:55:02.960Z","CORE_DC_003","Node","YELLOW",73.61,58.28,14.08,0.76,false
"2025-06-29T20:55:02.960Z","gNB_014","Node","GREEN",21.41,50.29,10.79,0.85,false
"2025-06-29T20:55:02.960Z","UPF_010","Node","GREEN",28.07,50.55,13.94,1.44,false
"2025-06-29T20:55:02.960Z","gNB_015","Node","GREEN",24.02,31.67,13.96,1.33,false
"2025-06-29T20:55:02.960Z","gNB_017","Node","GREEN",61.61,53.41,23.77,1.29,false
"2025-06-29T20:55:02.960Z","AMF_003","Node","GREEN",59.3,47.11,22.31,1.6,false
"2025-06-29T20:55:02.960Z","gNB_016","Node","RED",42.45,21.75,54.56,3.33,false
"2025-06-29T20:55:02.960Z","AMF_008","Node","YELLOW",55.05,26.37,25.9,1.45,false
"2025-06-29T20:55:02.960Z","gNB_018","Node","GREEN",29.24,36.36,18.61,1.05,false
"2025-06-29T20:55:02.960Z","UPF_003","Node","GREEN",52.63,44.7,23.99,1.55,false
"2025-06-29T20:55:02.960Z","SMF_002","Node","YELLOW",33.66,56.95,29.75,2.04,false
"2025-06-29T20:55:02.960Z","gNB_020","Node","GREEN",13.84,60.76,24.92,2.08,false
"2025-06-29T20:55:02.960Z","gNB_019","Node","GREEN",44.01,36.28,24.08,1.55,false
"2025-06-29T20:55:02.960Z","UPF_002","Node","GREEN",65.4,36.6,19.88,1.79,false
"2025-06-29T20:55:02.960Z","EDGE_DC_003","Node","GREEN",20.16,48.6,22.9,2.09,false
"2025-06-29T20:55:02.960Z","EDGE_DC_005","Node","GREEN",67.28,25.33,14.55,0.89,false
"2025-06-29T20:55:02.960Z","MONITOR_002","Node","YELLOW",48.89,49.78,25.64,1.49,false
"2025-06-29T20:55:02.960Z","UPF_004","Node","GREEN",8.27,41.21,21.76,2.01,false
"2025-06-29T20:55:02.960Z","UPF_008","Node","YELLOW",30.31,23.6,28.43,1.63,false
