"timestamp","source","target","latency_ms","bandwidth_mbps","cpu_source","cpu_target","mem_source","mem_target","packet_loss_rate","alarm_status_source","alarm_status_target","latency_avg_source","latency_avg_target"
"2025-06-29T20:58:25.458Z","AMF_004","gNB_001",24,100,29.26,100,40.86,78.14,1.77,0,2,17.11,25.36
"2025-06-29T20:58:25.458Z","gNB_012","gNB_002",17,500,100,27.58,46.61,30.63,1.5,2,0,19.41,19
"2025-06-29T20:58:25.458Z","FIREWALL_001","gNB_002",24,500,100,27.58,27.85,30.63,1.54,2,0,28,19
"2025-06-29T20:58:25.458Z","FIREWALL_001","gNB_002",24,500,100,27.58,27.85,30.63,1.54,2,0,28,19
"2025-06-29T20:58:25.458Z","AMF_002","gNB_003",22,500,100,100,70.84,35.12,1.4449999999999998,2,2,16.81,18.2
"2025-06-29T20:58:25.458Z","FIREWALL_001","gNB_004",25,500,100,59.19,27.85,84.63,1.445,2,0,28,15.05
"2025-06-29T20:58:25.458Z","FIREWALL_005","gNB_004",14,500,66.17,59.19,36.93,84.63,0.92,0,0,14.57,15.05
"2025-06-29T20:58:25.458Z","gNB_002","gNB_005",20,200,27.58,55.61,30.63,57.62,1.335,0,1,19,27.5
"2025-06-29T20:58:25.458Z","AMF_001","gNB_005",23,50,100,55.61,44.75,57.62,1.7850000000000001,2,1,23.18,27.5
"2025-06-29T20:58:25.458Z","MONITOR_004","gNB_005",18,500,24.23,55.61,66.81,57.62,1.445,0,1,11.68,27.5
"2025-06-29T20:58:25.458Z","gNB_009","gNB_006",24,1000,67.3,51.62,64.03,27.88,2.04,1,1,29.29,29.2
"2025-06-29T20:58:25.458Z","gNB_006","gNB_007",20,500,51.62,100,27.88,46.66,1.7000000000000002,1,2,29.2,14.05
"2025-06-29T20:58:25.458Z","UPF_001","gNB_008",20,100,24.7,100,70.41,28.99,1.045,0,2,17.55,12.96
"2025-06-29T20:58:25.458Z","MONITOR_003","gNB_008",14,1000,31.01,100,58.42,28.99,0.6499999999999999,0,2,10.78,12.96
"2025-06-29T20:58:25.458Z","gNB_012","gNB_009",21,50,100,67.3,46.61,64.03,1.9,2,1,19.41,29.29
"2025-06-29T20:58:25.458Z","EDGE_DC_004","gNB_009",30,1000,56.65,67.3,77.55,64.03,2.245,1,1,39.78,29.29
"2025-06-29T20:58:25.458Z","EDGE_DC_006","gNB_009",28,200,25.9,67.3,53.68,64.03,1.72,0,1,23.98,29.29
"2025-06-29T20:58:25.458Z","FIREWALL_005","gNB_009",19,500,66.17,67.3,36.93,64.03,1.415,0,1,14.57,29.29
"2025-06-29T20:58:25.458Z","FIREWALL_005","gNB_009",25,200,66.17,67.3,36.93,64.03,1.415,0,1,14.57,29.29
"2025-06-29T20:58:25.458Z","AMF_007","gNB_010",21,1000,100,24.23,41.91,27.33,1.52,2,1,15.01,25.47
"2025-06-29T20:58:25.458Z","gNB_013","gNB_012",15,50,98.52,100,45.24,46.61,1.875,2,2,20.62,19.41
"2025-06-29T20:58:25.458Z","SMF_003","gNB_012",10,200,30.26,100,41.94,46.61,1.565,0,2,10.23,19.41
"2025-06-29T20:58:25.458Z","CORE_DC_003","gNB_012",17,50,100,100,66.54,46.61,1.71,2,2,19.34,19.41
"2025-06-29T20:58:25.458Z","gNB_009","gNB_013",26,50,67.3,98.52,64.03,45.24,1.875,1,2,29.29,20.62
"2025-06-29T20:58:25.458Z","gNB_013","gNB_014",21,50,98.52,32.76,45.24,41.04,1.335,2,0,20.62,16.32
"2025-06-29T20:58:25.458Z","UPF_010","gNB_014",21,100,87.58,32.76,54.51,41.04,1.015,1,0,19.45,16.32
"2025-06-29T20:58:25.458Z","gNB_002","gNB_015",18,200,27.58,25.18,30.63,38.73,1.0350000000000001,0,0,19,14.26
"2025-06-29T20:58:25.458Z","gNB_009","gNB_015",23,500,67.3,25.18,64.03,38.73,1.435,1,0,29.29,14.26
