"timestamp","source","target","latency_ms","bandwidth_mbps","cpu_source","cpu_target","mem_source","mem_target","packet_loss_rate","alarm_status_source","alarm_status_target","latency_avg_source","latency_avg_target"
"2025-06-30T07:58:24.817Z","AMF_004","gNB_001",22,200,67.38,22.84,47.47,58.69,1.37,0,0,22.02,14.71
"2025-06-30T07:58:24.817Z","gNB_012","gNB_002",16,1000,56.82,35.32,52.1,57.03,1.595,0,0,24.94,14.81
"2025-06-30T07:58:24.817Z","FIREWALL_001","gNB_002",21,500,58.08,35.32,35.05,57.03,1.42,0,0,19.04,14.81
"2025-06-30T07:58:24.817Z","FIREWALL_001","gNB_002",21,200,58.08,35.32,35.05,57.03,1.42,0,0,19.04,14.81
"2025-06-30T07:58:24.817Z","AMF_002","gNB_003",23,100,28.12,42.11,30.08,64.16,1.2349999999999999,0,0,15.66,22.87
"2025-06-30T07:58:24.817Z","FIREWALL_001","gNB_004",21,50,58.08,23.77,35.05,47.53,1.41,0,0,19.04,15.65
"2025-06-30T07:58:24.817Z","FIREWALL_005","gNB_004",20,1000,47.96,23.77,45.5,47.53,1.665,0,0,24.4,15.65
"2025-06-30T07:58:24.817Z","gNB_002","gNB_005",26,500,35.32,51.91,57.03,25.81,1.79,0,1,14.81,29.27
"2025-06-30T07:58:24.817Z","AMF_001","gNB_005",28,200,66.65,51.91,66.83,25.81,1.6549999999999998,0,1,19.89,29.27
"2025-06-30T07:58:24.817Z","MONITOR_004","gNB_005",26,100,28.42,51.91,58.71,25.81,1.705,0,1,16.73,29.27
"2025-06-30T07:58:24.817Z","gNB_009","gNB_006",14,50,35.76,59.53,65.26,57.56,1.155,0,0,22.9,10.53
"2025-06-30T07:58:24.817Z","gNB_006","gNB_007",18,200,59.53,31.28,57.56,68.41,1.37,0,0,10.53,21.71
"2025-06-30T07:58:24.817Z","UPF_001","gNB_008",26,1000,37.32,66.42,48.29,29.1,1.62,0,0,24.64,22.01
"2025-06-30T07:58:24.817Z","MONITOR_003","gNB_008",28,50,42.04,66.42,25.7,29.1,1.69,1,0,27.52,22.01
"2025-06-30T07:58:24.817Z","gNB_012","gNB_009",26,50,56.82,35.76,52.1,65.26,1.475,0,0,24.94,22.9
"2025-06-30T07:58:24.817Z","EDGE_DC_004","gNB_009",13,1000,65.79,35.76,21.57,65.26,1.06,0,0,11.62,22.9
"2025-06-30T07:58:24.817Z","EDGE_DC_006","gNB_009",22,50,69.6,35.76,52.13,65.26,1.46,0,0,20.94,22.9
"2025-06-30T07:58:24.817Z","FIREWALL_005","gNB_009",19,1000,47.96,35.76,45.5,65.26,1.555,0,0,24.4,22.9
"2025-06-30T07:58:24.817Z","FIREWALL_005","gNB_009",19,50,47.96,35.76,45.5,65.26,1.555,0,0,24.4,22.9
"2025-06-30T07:58:24.817Z","AMF_007","gNB_010",20,100,26.54,40.22,32.52,58.99,1.4,0,0,18.44,21.94
"2025-06-30T07:58:24.817Z","gNB_013","gNB_012",19,500,25.61,56.82,44.21,52.1,1.71,0,0,15.7,24.94
"2025-06-30T07:58:24.817Z","SMF_003","gNB_012",32,500,63.78,56.82,39.06,52.1,2.29,1,0,40.91,24.94
"2025-06-30T07:58:24.817Z","CORE_DC_003","gNB_012",25,200,36.7,56.82,66.14,52.1,1.5899999999999999,0,0,21.6,24.94
"2025-06-30T07:58:24.817Z","gNB_009","gNB_013",20,1000,35.76,25.61,65.26,44.21,1.4449999999999998,0,0,22.9,15.7
"2025-06-30T07:58:24.817Z","gNB_013","gNB_014",18,1000,25.61,40.42,44.21,30.45,1.56,0,1,15.7,25.19
"2025-06-30T07:58:24.817Z","UPF_010","gNB_014",30,50,51.72,40.42,33,30.45,2.2649999999999997,1,1,45.67,25.19
"2025-06-30T07:58:24.817Z","gNB_002","gNB_015",18,100,35.32,68.11,57.03,57.47,1.555,0,0,14.81,21.3
"2025-06-30T07:58:24.817Z","gNB_009","gNB_015",21,500,35.76,68.11,65.26,57.47,1.435,0,0,22.9,21.3
"2025-06-30T07:58:24.817Z","gNB_013","gNB_015",23,50,25.61,68.11,44.21,57.47,1.67,0,0,15.7,21.3
"2025-06-30T07:58:24.817Z","gNB_017","gNB_015",25,500,51.1,68.11,26.31,57.47,1.9049999999999998,1,0,27.35,21.3
"2025-06-30T07:58:24.817Z","MONITOR_004","gNB_015",19,50,28.42,68.11,58.71,57.47,1.47,0,0,16.73,21.3
"2025-06-30T07:58:24.817Z","AMF_003","gNB_016",23,100,51.07,64.14,36.4,20.07,1.7349999999999999,0,0,22.25,19.74
"2025-06-30T07:58:24.817Z","AMF_008","gNB_016",21,200,27.14,64.14,59.37,20.07,1.72,0,0,17.18,19.74
"2025-06-30T07:58:24.817Z","SMF_003","gNB_016",34,1000,63.78,64.14,39.06,20.07,2.29,1,0,40.91,19.74
"2025-06-30T07:58:24.817Z","gNB_001","gNB_018",33,50,22.84,46.26,58.69,61.84,2.11,0,2,14.71,58.38
"2025-06-30T07:58:24.817Z","gNB_016","gNB_018",34,1000,64.14,46.26,20.07,61.84,2.535,0,2,19.74,58.38
"2025-06-30T07:58:24.817Z","UPF_003","gNB_018",40,200,60.59,46.26,43.39,61.84,2.075,0,2,15.84,58.38
"2025-06-30T07:58:24.817Z","AMF_001","gNB_018",39,50,66.65,46.26,66.83,61.84,2.255,0,2,19.89,58.38
"2025-06-30T07:58:24.817Z","SMF_002","gNB_018",47,200,26,46.26,33,61.84,2.88,1,2,40.17,58.38
"2025-06-30T07:58:24.817Z","gNB_020","gNB_019",19,50,54.11,59.24,31.78,70.73,1.63,0,1,17.09,28.04
"2025-06-30T07:58:24.817Z","gNB_009","gNB_020",21,1000,35.76,54.11,65.26,31.78,1.0899999999999999,0,0,22.9,17.09
"2025-06-30T07:58:24.817Z","gNB_015","gNB_020",16,50,68.11,54.11,57.47,31.78,1.315,0,0,21.3,17.09
"2025-06-30T07:58:24.817Z","UPF_002","gNB_020",10,200,37.15,54.11,60.58,31.78,0.855,0,0,14,17.09
"2025-06-30T07:58:24.817Z","AMF_002","gNB_020",12,500,28.12,54.11,30.08,31.78,1.105,0,0,15.66,17.09
"2025-06-30T07:58:24.817Z","EDGE_DC_003","gNB_020",18,200,70.23,54.11,59.34,31.78,0.9199999999999999,1,0,13.06,17.09
"2025-06-30T07:58:24.817Z","EDGE_DC_004","gNB_020",18,200,65.79,54.11,21.57,31.78,0.94,0,0,11.62,17.09
"2025-06-30T07:58:24.817Z","FIREWALL_001","gNB_020",14,100,58.08,54.11,35.05,31.78,1.18,0,0,19.04,17.09
"2025-06-30T07:58:24.817Z","gNB_006","UPF_001",14,50,59.53,37.32,57.56,48.29,1.415,0,0,10.53,24.64
"2025-06-30T07:58:24.817Z","EDGE_DC_003","UPF_002",10,200,70.23,37.15,59.34,60.58,0.8049999999999999,1,0,13.06,14
"2025-06-30T07:58:24.817Z","gNB_002","UPF_003",19,500,35.32,60.59,57.03,43.39,1.135,0,0,14.81,15.84
"2025-06-30T07:58:24.817Z","gNB_003","UPF_003",17,1000,42.11,60.59,64.16,43.39,1.025,0,0,22.87,15.84
"2025-06-30T07:58:24.817Z","EDGE_DC_005","UPF_003",16,100,59.71,60.59,65.11,43.39,1.175,1,0,25.85,15.84
"2025-06-30T07:58:24.817Z","MONITOR_002","UPF_004",25,1000,58.23,65.15,41.93,48.71,1.305,1,0,27.61,22.18
"2025-06-30T07:58:24.817Z","UPF_008","UPF_005",14,200,28.84,58.38,44.94,28.65,1.1300000000000001,0,0,15.88,13.42
"2025-06-30T07:58:24.817Z","AMF_004","UPF_005",19,100,67.38,58.38,47.47,28.65,1.6,0,0,22.02,13.42
"2025-06-30T07:58:24.817Z","gNB_007","UPF_006",20,1000,31.28,54.88,68.41,32.37,1.795,0,1,21.71,27.83
"2025-06-30T07:58:24.817Z","AMF_007","UPF_006",19,50,26.54,54.88,32.52,32.37,1.6600000000000001,0,1,18.44,27.83
"2025-06-30T07:58:24.817Z","SMF_006","UPF_006",30,50,50.75,54.88,67.4,32.37,1.7149999999999999,1,1,27.68,27.83
"2025-06-30T07:58:24.817Z","gNB_012","UPF_008",20,200,56.82,28.84,52.1,44.94,1.325,0,0,24.94,15.88
"2025-06-30T07:58:24.817Z","UPF_004","UPF_008",18,1000,65.15,28.84,48.71,44.94,1.02,0,0,22.18,15.88
"2025-06-30T07:58:24.817Z","SMF_007","UPF_008",12,1000,46.78,28.84,46.23,44.94,1.135,0,0,16.87,15.88
"2025-06-30T07:58:24.817Z","gNB_017","UPF_009",27,100,51.1,40.38,26.31,26.43,1.665,1,0,27.35,18.27
