"timestamp","source","target","latency_ms","bandwidth_mbps","cpu_source","cpu_target","mem_source","mem_target","packet_loss_rate","alarm_status_source","alarm_status_target","latency_avg_source","latency_avg_target"
"2025-06-29T21:05:02.270Z","AMF_004","gNB_001",20,100,0.7,68.74,50.66,62.97,1.335,0,1,12.27,26.13
"2025-06-29T21:05:02.270Z","gNB_012","gNB_002",16,50,0.35,0.1,68.79,24.32,1.21,0,0,15.18,17.32
"2025-06-29T21:05:02.270Z","FIREWALL_001","gNB_002",16,1000,4.07,0.1,20.25,24.32,0.8300000000000001,0,0,15.17,17.32
"2025-06-29T21:05:02.270Z","FIREWALL_001","gNB_002",18,50,4.07,0.1,20.25,24.32,0.8300000000000001,0,0,15.17,17.32
"2025-06-29T21:05:02.270Z","AMF_002","gNB_003",15,50,74.34,72.79,30.82,58.63,1.48,1,1,23.36,16.85
"2025-06-29T21:05:02.270Z","FIREWALL_001","gNB_004",13,1000,4.07,0.83,20.25,60.57,0.845,0,0,15.17,10.55
"2025-06-29T21:05:02.270Z","FIREWALL_005","gNB_004",14,200,0.13,0.83,42.73,60.57,1.26,0,0,15.48,10.55
"2025-06-29T21:05:02.270Z","gNB_002","gNB_005",21,1000,0.1,76.78,24.32,42.36,1.085,0,1,17.32,21.42
"2025-06-29T21:05:02.270Z","AMF_001","gNB_005",19,1000,0.84,76.78,36.65,42.36,1.4,0,1,24.32,21.42
"2025-06-29T21:05:02.270Z","MONITOR_004","gNB_005",13,200,22.97,76.78,39.95,42.36,1.3599999999999999,0,1,15.52,21.42
"2025-06-29T21:05:02.270Z","gNB_009","gNB_006",28,200,0.67,76.48,47.94,53.17,1.7449999999999999,0,1,20.75,28.94
"2025-06-29T21:05:02.270Z","gNB_006","gNB_007",27,100,76.48,76.48,53.17,29.93,1.5499999999999998,1,1,28.94,27.02
"2025-06-29T21:05:02.270Z","UPF_001","gNB_008",27,200,31.57,0.55,30.34,26.37,1.915,1,1,25.06,28.75
"2025-06-29T21:05:02.270Z","MONITOR_003","gNB_008",23,200,21.33,0.55,30.53,26.37,1.595,0,1,16.18,28.75
"2025-06-29T21:05:02.270Z","gNB_012","gNB_009",21,100,0.35,0.67,68.79,47.94,1.7799999999999998,0,0,15.18,20.75
"2025-06-29T21:05:02.270Z","EDGE_DC_004","gNB_009",13,100,55.35,0.67,66.63,47.94,1.4549999999999998,0,0,16.53,20.75
