"timestamp","source","target","latency_ms","bandwidth_mbps","cpu_source","cpu_target","mem_source","mem_target","packet_loss_rate","alarm_status_source","alarm_status_target","latency_avg_source","latency_avg_target"
"2025-06-30T08:08:11.050Z","AMF_004","gNB_001",29,100,30.34,44.01,28.2,35.44,2.3850000000000002,0,2,13.83,54.12
"2025-06-30T08:08:11.050Z","gNB_012","gNB_002",28,1000,40.76,45.24,20.88,61.17,1.56,0,1,24.34,26.36
"2025-06-30T08:08:11.050Z","FIREWALL_001","gNB_002",32,1000,30.15,45.24,65.2,61.17,1.9300000000000002,1,1,37.17,26.36
"2025-06-30T08:08:11.050Z","FIREWALL_001","gNB_002",32,100,30.15,45.24,65.2,61.17,1.9300000000000002,1,1,37.17,26.36
"2025-06-30T08:08:11.050Z","AMF_002","gNB_003",28,500,29.49,37.52,69.35,43.88,1.7,0,1,20.08,26.61
"2025-06-30T08:08:11.050Z","FIREWALL_001","gNB_004",26,500,30.15,42.82,65.2,24.52,1.685,1,0,37.17,14.63
"2025-06-30T08:08:11.050Z","FIREWALL_005","gNB_004",22,50,41.65,42.82,41.06,24.52,1.71,1,0,26.6,14.63
"2025-06-30T08:08:11.050Z","gNB_002","gNB_005",23,200,45.24,48.07,61.17,64.39,2.095,1,1,26.36,29.42
"2025-06-30T08:08:11.050Z","AMF_001","gNB_005",27,500,61.8,48.07,63.75,64.39,1.7650000000000001,0,1,19.6,29.42
"2025-06-30T08:08:11.050Z","MONITOR_004","gNB_005",30,100,41.47,48.07,62.96,64.39,1.995,0,1,23.7,29.42
"2025-06-30T08:08:11.050Z","gNB_009","gNB_006",21,50,41.48,51.85,31.26,60.93,1.85,1,0,27.89,12.7
"2025-06-30T08:08:11.050Z","gNB_006","gNB_007",9,50,51.85,44.07,60.93,32.53,1.4849999999999999,0,0,12.7,14.45
"2025-06-30T08:08:11.050Z","UPF_001","gNB_008",19,50,51.58,38.99,66.73,67.74,2.05,1,0,28.91,17.48
"2025-06-30T08:08:11.050Z","MONITOR_003","gNB_008",13,50,41.77,38.99,27.22,67.74,1.655,0,0,17.26,17.48
"2025-06-30T08:08:11.050Z","gNB_012","gNB_009",24,500,40.76,41.48,20.88,31.26,1.8650000000000002,0,1,24.34,27.89
"2025-06-30T08:08:11.050Z","EDGE_DC_004","gNB_009",31,200,53.82,41.48,57.01,31.26,2.115,1,1,29.45,27.89
"2025-06-30T08:08:11.050Z","EDGE_DC_006","gNB_009",24,50,48.68,41.48,21.75,31.26,1.7850000000000001,0,1,21.19,27.89
"2025-06-30T08:08:11.050Z","FIREWALL_005","gNB_009",27,100,41.65,41.48,41.06,31.26,2.26,1,1,26.6,27.89
"2025-06-30T08:08:11.050Z","FIREWALL_005","gNB_009",28,200,41.65,41.48,41.06,31.26,2.26,1,1,26.6,27.89
"2025-06-30T08:08:11.050Z","AMF_007","gNB_010",30,200,44.65,68.39,30.8,42.56,1.9949999999999999,0,1,23.56,27.2
"2025-06-30T08:08:11.050Z","gNB_013","gNB_012",26,100,48.38,40.76,62.18,20.88,1.35,0,0,22.36,24.34
"2025-06-30T08:08:11.050Z","SMF_003","gNB_012",22,200,61.15,40.76,40.1,20.88,1.065,0,0,12.57,24.34
"2025-06-30T08:08:11.050Z","CORE_DC_003","gNB_012",23,500,22.56,40.76,51.77,20.88,1.455,1,0,27.83,24.34
"2025-06-30T08:08:11.050Z","gNB_009","gNB_013",23,50,41.48,48.38,31.26,62.18,1.855,1,0,27.89,22.36
"2025-06-30T08:08:11.050Z","gNB_013","gNB_014",17,1000,48.38,58.09,62.18,30.82,1.405,0,0,22.36,18.45
"2025-06-30T08:08:11.050Z","UPF_010","gNB_014",20,1000,52.24,58.09,22.33,30.82,1.6400000000000001,0,0,17.59,18.45
"2025-06-30T08:08:11.050Z","gNB_002","gNB_015",22,100,45.24,37.85,61.17,36.4,1.665,1,0,26.36,22.87
"2025-06-30T08:08:11.050Z","gNB_009","gNB_015",29,200,41.48,37.85,31.26,36.4,1.9700000000000002,1,0,27.89,22.87
"2025-06-30T08:08:11.050Z","gNB_013","gNB_015",19,1000,48.38,37.85,62.18,36.4,1.455,0,0,22.36,22.87
"2025-06-30T08:08:11.050Z","gNB_017","gNB_015",27,100,59.75,37.85,22.4,36.4,1.3900000000000001,0,0,23.62,22.87
"2025-06-30T08:08:11.050Z","MONITOR_004","gNB_015",23,200,41.47,37.85,62.96,36.4,1.565,0,0,23.7,22.87
"2025-06-30T08:08:11.050Z","AMF_003","gNB_016",20,1000,40.22,65.95,59.34,47.39,1.635,1,0,29.02,13
"2025-06-30T08:08:11.050Z","AMF_008","gNB_016",22,50,69.7,65.95,24.18,47.39,1.76,1,0,26.77,13
"2025-06-30T08:08:11.050Z","SMF_003","gNB_016",14,50,61.15,65.95,40.1,47.39,0.98,0,0,12.57,13
"2025-06-30T08:08:11.050Z","gNB_001","gNB_018",34,500,44.01,67.15,35.44,23.65,2.2600000000000002,2,0,54.12,23.93
"2025-06-30T08:08:11.050Z","gNB_016","gNB_018",14,200,65.95,67.15,47.39,23.65,1.2349999999999999,0,0,13,23.93
"2025-06-30T08:08:11.050Z","UPF_003","gNB_018",23,500,24.68,67.15,46.15,23.65,1.8250000000000002,1,0,29.03,23.93
"2025-06-30T08:08:11.050Z","AMF_001","gNB_018",17,500,61.8,67.15,63.75,23.65,1.19,0,0,19.6,23.93
"2025-06-30T08:08:11.050Z","SMF_002","gNB_018",19,100,36.9,67.15,64.3,23.65,1.22,0,0,14.63,23.93
"2025-06-30T08:08:11.050Z","gNB_020","gNB_019",17,500,27.06,56.34,56.68,41.43,0.9750000000000001,0,0,15.39,15.35
"2025-06-30T08:08:11.050Z","gNB_009","gNB_020",18,200,41.48,27.06,31.26,56.68,1.61,1,0,27.89,15.39
"2025-06-30T08:08:11.050Z","gNB_015","gNB_020",20,50,37.85,27.06,36.4,56.68,1.21,0,0,22.87,15.39
"2025-06-30T08:08:11.050Z","UPF_002","gNB_020",11,50,44.37,27.06,66.25,56.68,0.86,0,0,15.02,15.39
